0.2540	0.3859	-3.2292	-0.1298	-0.8476	3.4852	1.1581
0.2560	0.3842	-3.2222	-0.1275	-0.8467	3.4815	1.1373
0.2580	0.3825	-3.2153	-0.1253	-0.8458	3.4778	1.1165
0.2600	0.3808	-3.2083	-0.1231	-0.8449	3.4741	1.0957
0.2620	0.3791	-3.2014	-0.1210	-0.8440	3.4705	1.0749
0.2640	0.3774	-3.1944	-0.1189	-0.8431	3.4668	1.0542
0.2660	0.3757	-3.1875	-0.1168	-0.8422	3.4632	1.0335
0.2680	0.3741	-3.1806	-0.1148	-0.8413	3.4595	1.0128
0.2700	0.3724	-3.1737	-0.1128	-0.8405	3.4559	0.9921
0.2720	0.3707	-3.1668	-0.1108	-0.8396	3.4523	0.9715
0.2740	0.3690	-3.1599	-0.1089	-0.8387	3.4487	0.9509
0.2760	0.3674	-3.1530	-0.1071	-0.8378	3.4451	0.9303
0.2780	0.3657	-3.1461	-0.1053	-0.8370	3.4415	0.9097
0.2800	0.3640	-3.1392	-0.1035	-0.8361	3.4380	0.8892
0.2820	0.3623	-3.1324	-0.1017	-0.8352	3.4344	0.8686
0.2840	0.3607	-3.1255	-0.1000	-0.8344	3.4309	0.8481
0.2860	0.3590	-3.1186	-0.0984	-0.8335	3.4274	0.8277
0.2880	0.3573	-3.1118	-0.0968	-0.8327	3.4239	0.8072
0.2900	0.3557	-3.1050	-0.0952	-0.8318	3.4204	0.7868
0.2920	0.3540	-3.0981	-0.0937	-0.8310	3.4169	0.7664
0.2940	0.3524	-3.0913	-0.0922	-0.8301	3.4134	0.7460
0.2960	0.3507	-3.0845	-0.0907	-0.8293	3.4099	0.7256
0.2980	0.3490	-3.0777	-0.0893	-0.8284	3.4065	0.7053
0.3000	0.3474	-3.0709	-0.0879	-0.8276	3.4030	0.6850
0.3020	0.3457	-3.0641	-0.0866	-0.8268	3.3996	0.6647
0.3040	0.3441	-3.0573	-0.0853	-0.8259	3.3962	0.6444
0.3060	0.3424	-3.0505	-0.0841	-0.8251	3.3928	0.6242
0.3080	0.3408	-3.0437	-0.0829	-0.8243	3.3894	0.6039
0.3100	0.3391	-3.0369	-0.0817	-0.8234	3.3860	0.5837
0.3120	0.3375	-3.0302	-0.0806	-0.8226	3.3826	0.5635
0.3140	0.3358	-3.0234	-0.0795	-0.8218	3.3792	0.5434
0.3160	0.3342	-3.0167	-0.0784	-0.8210	3.3758	0.5232
0.3180	0.3326	-3.0099	-0.0774	-0.8202	3.3725	0.5031
0.3200	0.3309	-3.0032	-0.0765	-0.8194	3.3691	0.4830
0.3220	0.3293	-2.9964	-0.0755	-0.8185	3.3658	0.4629
0.3240	0.3276	-2.9897	-0.0747	-0.8177	3.3625	0.4428
0.3260	0.3260	-2.9830	-0.0738	-0.8169	3.3592	0.4228
0.3280	0.3244	-2.9763	-0.0730	-0.8161	3.3559	0.4028
0.3300	0.3227	-2.9696	-0.0722	-0.8153	3.3526	0.3828
0.3320	0.3211	-2.9629	-0.0715	-0.8145	3.3493	0.3628
0.3340	0.3195	-2.9562	-0.0708	-0.8137	3.3460	0.3428
0.3360	0.3179	-2.9495	-0.0702	-0.8129	3.3427	0.3229
0.3380	0.3162	-2.9428	-0.0696	-0.8121	3.3394	0.3030
0.3400	0.3146	-2.9362	-0.0690	-0.8113	3.3362	0.2831
0.3420	0.3130	-2.9295	-0.0685	-0.8106	3.3329	0.2632
0.3440	0.3114	-2.9228	-0.0680	-0.8098	3.3297	0.2433
0.3460	0.3098	-2.9162	-0.0675	-0.8090	3.3265	0.2235
0.3480	0.3081	-2.9095	-0.0671	-0.8082	3.3232	0.2037
0.3500	0.3065	-2.9029	-0.0668	-0.8074	3.3200	0.1839
0.3520	0.3049	-2.8963	-0.0664	-0.8066	3.3168	0.1641
0.3540	0.3033	-2.8896	-0.0662	-0.8058	3.3136	0.1443
0.3560	0.3017	-2.8830	-0.0659	-0.8051	3.3104	0.1246
0.3580	0.3001	-2.8764	-0.0657	-0.8043	3.3072	0.1049
0.3600	0.2985	-2.8698	-0.0655	-0.8035	3.3040	0.0852
0.3620	0.2969	-2.8632	-0.0654	-0.8027	3.3008	0.0655
0.3640	0.2953	-2.8566	-0.0653	-0.8020	3.2977	0.0458
0.3660	0.2937	-2.8500	-0.0653	-0.8012	3.2945	0.0262
0.3680	0.2921	-2.8434	-0.0652	-0.8004	3.2913	0.0065
0.3700	0.2905	-2.8368	-0.0653	-0.7997	3.2882	-0.0131
0.3720	0.2889	-2.8303	-0.0653	-0.7989	3.2850	-0.0327
0.3740	0.2873	-2.8237	-0.0654	-0.7981	3.2819	-0.0522
0.3760	0.2857	-2.8171	-0.0656	-0.7974	3.2788	-0.0718
0.3780	0.2841	-2.8106	-0.0658	-0.7966	3.2756	-0.0913
0.3800	0.2825	-2.8040	-0.0660	-0.7959	3.2725	-0.1108
0.3820	0.2809	-2.7975	-0.0662	-0.7951	3.2694	-0.1303
0.3840	0.2793	-2.7910	-0.0665	-0.7943	3.2663	-0.1498
0.3860	0.2777	-2.7845	-0.0669	-0.7936	3.2632	-0.1693
0.3880	0.2761	-2.7779	-0.0673	-0.7928	3.2601	-0.1887
0.3900	0.2746	-2.7714	-0.0677	-0.7921	3.2570	-0.2082
0.3920	0.2730	-2.7649	-0.0681	-0.7913	3.2539	-0.2276
0.3940	0.2714	-2.7584	-0.0686	-0.7906	3.2508	-0.2469
0.3960	0.2698	-2.7519	-0.0692	-0.7898	3.2477	-0.2663
0.3980	0.2682	-2.7454	-0.0697	-0.7891	3.2446	-0.2857
0.4000	0.2667	-2.7389	-0.0703	-0.7883	3.2415	-0.3050
0.4020	0.2651	-2.7325	-0.0710	-0.7876	3.2385	-0.3243
0.4040	0.2635	-2.7260	-0.0717	-0.7868	3.2354	-0.3436
0.4060	0.2619	-2.7195	-0.0724	-0.7861	3.2323	-0.3629
0.4080	0.2604	-2.7131	-0.0732	-0.7853	3.2293	-0.3822
0.4100	0.2588	-2.7066	-0.0740	-0.7846	3.2262	-0.4014
0.4120	0.2572	-2.7002	-0.0748	-0.7839	3.2232	-0.4206
0.4140	0.2557	-2.6937	-0.0757	-0.7831	3.2201	-0.4398
0.4160	0.2541	-2.6873	-0.0766	-0.7824	3.2171	-0.4590
0.4180	0.2525	-2.6809	-0.0776	-0.7816	3.2140	-0.4782
0.4200	0.2510	-2.6744	-0.0786	-0.7809	3.2110	-0.4973
0.4220	0.2494	-2.6680	-0.0796	-0.7802	3.2080	-0.5165
0.4240	0.2479	-2.6616	-0.0807	-0.7794	3.2049	-0.5356
0.4260	0.2463	-2.6552	-0.0818	-0.7787	3.2019	-0.5547
0.4280	0.2447	-2.6488	-0.0829	-0.7780	3.1989	-0.5738
0.4300	0.2432	-2.6424	-0.0841	-0.7772	3.1959	-0.5928
0.4320	0.2416	-2.6360	-0.0853	-0.7765	3.1928	-0.6119
0.4340	0.2401	-2.6297	-0.0866	-0.7757	3.1898	-0.6309
0.4360	0.2385	-2.6233	-0.0879	-0.7750	3.1868	-0.6499
0.4380	0.2370	-2.6169	-0.0892	-0.7743	3.1838	-0.6689
0.4400	0.2354	-2.6106	-0.0906	-0.7736	3.1808	-0.6879
0.4420	0.2339	-2.6042	-0.0920	-0.7728	3.1778	-0.7068
0.4440	0.2323	-2.5979	-0.0935	-0.7721	3.1748	-0.7258
0.4460	0.2308	-2.5915	-0.0950	-0.7714	3.1718	-0.7447
0.4480	0.2293	-2.5852	-0.0965	-0.7706	3.1688	-0.7636
0.4500	0.2277	-2.5788	-0.0980	-0.7699	3.1658	-0.7824
0.4520	0.2262	-2.5725	-0.0997	-0.7692	3.1628	-0.8013
0.4540	0.2246	-2.5662	-0.1013	-0.7684	3.1598	-0.8202
0.4560	0.2231	-2.5599	-0.1030	-0.7677	3.1568	-0.8390
0.4580	0.2216	-2.5536	-0.1047	-0.7670	3.1538	-0.8578
0.4600	0.2200	-2.5473	-0.1064	-0.7663	3.1508	-0.8766
0.4620	0.2185	-2.5410	-0.1082	-0.7655	3.1478	-0.8954
0.4640	0.2170	-2.5347	-0.1101	-0.7648	3.1448	-0.9141
0.4660	0.2155	-2.5284	-0.1119	-0.7641	3.1418	-0.9328
0.4680	0.2139	-2.5221	-0.1138	-0.7633	3.1388	-0.9516
0.4700	0.2124	-2.5159	-0.1158	-0.7626	3.1358	-0.9703
0.4720	0.2109	-2.5096	-0.1177	-0.7619	3.1328	-0.9889
0.4740	0.2094	-2.5033	-0.1198	-0.7612	3.1298	-1.0076
0.4760	0.2078	-2.4971	-0.1218	-0.7604	3.1269	-1.0262
0.4780	0.2063	-2.4908	-0.1239	-0.7597	3.1239	-1.0449
0.4800	0.2048	-2.4846	-0.1260	-0.7590	3.1209	-1.0635
0.4820	0.2033	-2.4784	-0.1282	-0.7583	3.1179	-1.0821
0.4840	0.2018	-2.4721	-0.1304	-0.7575	3.1149	-1.1006
0.4860	0.2003	-2.4659	-0.1326	-0.7568	3.1119	-1.1192
0.4880	0.1987	-2.4597	-0.1349	-0.7561	3.1089	-1.1377
0.4900	0.1972	-2.4535	-0.1372	-0.7554	3.1060	-1.1562
0.4920	0.1957	-2.4473	-0.1396	-0.7546	3.1030	-1.1747
0.4940	0.1942	-2.4411	-0.1420	-0.7539	3.1000	-1.1932
0.4960	0.1927	-2.4349	-0.1444	-0.7532	3.0970	-1.2116
0.4980	0.1912	-2.4287	-0.1468	-0.7524	3.0940	-1.2301
0.5000	0.1897	-2.4225	-0.1493	-0.7517	3.0910	-1.2485
0.5020	0.1882	-2.4163	-0.1519	-0.7510	3.0880	-1.2669
0.5040	0.1867	-2.4102	-0.1544	-0.7503	3.0851	-1.2853
0.5060	0.1852	-2.4040	-0.1570	-0.7495	3.0821	-1.3036
0.5080	0.1837	-2.3978	-0.1597	-0.7488	3.0791	-1.3220
0.5100	0.1822	-2.3917	-0.1624	-0.7481	3.0761	-1.3403
0.5120	0.1807	-2.3855	-0.1651	-0.7474	3.0731	-1.3586
0.5140	0.1792	-2.3794	-0.1678	-0.7466	3.0701	-1.3769
0.5160	0.1777	-2.3733	-0.1706	-0.7459	3.0671	-1.3951
0.5180	0.1762	-2.3671	-0.1735	-0.7452	3.0641	-1.4134
0.5200	0.1747	-2.3610	-0.1763	-0.7444	3.0611	-1.4316
0.5220	0.1733	-2.3549	-0.1792	-0.7437	3.0581	-1.4498
0.5240	0.1718	-2.3488	-0.1822	-0.7430	3.0551	-1.4680
0.5260	0.1703	-2.3427	-0.1851	-0.7423	3.0521	-1.4861
0.5280	0.1688	-2.3366	-0.1881	-0.7415	3.0491	-1.5043
0.5300	0.1673	-2.3305	-0.1912	-0.7408	3.0461	-1.5224
0.5320	0.1658	-2.3244	-0.1943	-0.7401	3.0431	-1.5405
0.5340	0.1644	-2.3183	-0.1974	-0.7393	3.0401	-1.5586
0.5360	0.1629	-2.3122	-0.2005	-0.7386	3.0371	-1.5767
0.5380	0.1614	-2.3062	-0.2037	-0.7379	3.0341	-1.5947
0.5400	0.1599	-2.3001	-0.2070	-0.7371	3.0311	-1.6127
0.5420	0.1585	-2.2941	-0.2102	-0.7364	3.0281	-1.6307
0.5440	0.1570	-2.2880	-0.2135	-0.7357	3.0251	-1.6487
0.5460	0.1555	-2.2820	-0.2168	-0.7350	3.0221	-1.6667
0.5480	0.1541	-2.2759	-0.2202	-0.7342	3.0191	-1.6846
0.5500	0.1526	-2.2699	-0.2236	-0.7335	3.0160	-1.7025
0.5520	0.1511	-2.2639	-0.2271	-0.7327	3.0130	-1.7204
0.5540	0.1497	-2.2578	-0.2305	-0.7320	3.0100	-1.7383
0.5560	0.1482	-2.2518	-0.2340	-0.7313	3.0070	-1.7562
0.5580	0.1467	-2.2458	-0.2376	-0.7305	3.0039	-1.7740
0.5600	0.1453	-2.2398	-0.2412	-0.7298	3.0009	-1.7918
0.5620	0.1438	-2.2338	-0.2448	-0.7291	2.9979	-1.8096
0.5640	0.1424	-2.2278	-0.2485	-0.7283	2.9949	-1.8274
0.5660	0.1409	-2.2219	-0.2521	-0.7276	2.9918	-1.8451
0.5680	0.1395	-2.2159	-0.2559	-0.7269	2.9888	-1.8629
0.5700	0.1380	-2.2099	-0.2596	-0.7261	2.9857	-1.8806
0.5720	0.1366	-2.2039	-0.2634	-0.7254	2.9827	-1.8983
0.5740	0.1351	-2.1980	-0.2673	-0.7246	2.9797	-1.9159
0.5760	0.1337	-2.1920	-0.2711	-0.7239	2.9766	-1.9336
0.5780	0.1322	-2.1861	-0.2750	-0.7232	2.9736	-1.9512
0.5800	0.1308	-2.1801	-0.2790	-0.7224	2.9705	-1.9688
0.5820	0.1293	-2.1742	-0.2829	-0.7217	2.9675	-1.9864
0.5840	0.1279	-2.1683	-0.2869	-0.7209	2.9644	-2.0039
0.5860	0.1264	-2.1624	-0.2910	-0.7202	2.9613	-2.0215
0.5880	0.1250	-2.1564	-0.2951	-0.7194	2.9583	-2.0390
0.5900	0.1236	-2.1505	-0.2992	-0.7187	2.9552	-2.0565
0.5920	0.1221	-2.1446	-0.3033	-0.7179	2.9521	-2.0739
0.5940	0.1207	-2.1387	-0.3075	-0.7172	2.9491	-2.0914
0.5960	0.1193	-2.1328	-0.3117	-0.7165	2.9460	-2.1088
0.5980	0.1178	-2.1269	-0.3160	-0.7157	2.9429	-2.1262
0.6000	0.1164	-2.1211	-0.3203	-0.7150	2.9398	-2.1436
0.6020	0.1150	-2.1152	-0.3246	-0.7142	2.9368	-2.1610
0.6040	0.1135	-2.1093	-0.3289	-0.7135	2.9337	-2.1783
0.6060	0.1121	-2.1035	-0.3333	-0.7127	2.9306	-2.1956
0.6080	0.1107	-2.0976	-0.3378	-0.7120	2.9275	-2.2129
0.6100	0.1093	-2.0918	-0.3422	-0.7112	2.9244	-2.2301
0.6120	0.1078	-2.0859	-0.3467	-0.7104	2.9213	-2.2474
0.6140	0.1064	-2.0801	-0.3512	-0.7097	2.9182	-2.2646
0.6160	0.1050	-2.0743	-0.3558	-0.7089	2.9151	-2.2818
0.6180	0.1036	-2.0684	-0.3604	-0.7082	2.9120	-2.2990
0.6200	0.1022	-2.0626	-0.3650	-0.7074	2.9089	-2.3161
0.6220	0.1008	-2.0568	-0.3697	-0.7067	2.9058	-2.3332
0.6240	0.0994	-2.0510	-0.3744	-0.7059	2.9026	-2.3504
0.6260	0.0979	-2.0452	-0.3791	-0.7051	2.8995	-2.3674
0.6280	0.0965	-2.0394	-0.3839	-0.7044	2.8964	-2.3845
0.6300	0.0951	-2.0336	-0.3887	-0.7036	2.8933	-2.4015
0.6320	0.0937	-2.0278	-0.3936	-0.7029	2.8901	-2.4185
0.6340	0.0923	-2.0221	-0.3984	-0.7021	2.8870	-2.4355
0.6360	0.0909	-2.0163	-0.4033	-0.7013	2.8839	-2.4525
0.6380	0.0895	-2.0105	-0.4083	-0.7006	2.8807	-2.4694
0.6400	0.0881	-2.0048	-0.4132	-0.6998	2.8776	-2.4863
0.6420	0.0867	-1.9990	-0.4182	-0.6990	2.8744	-2.5032
0.6440	0.0853	-1.9933	-0.4233	-0.6983	2.8713	-2.5200
0.6460	0.0839	-1.9875	-0.4284	-0.6975	2.8681	-2.5369
0.6480	0.0825	-1.9818	-0.4335	-0.6967	2.8650	-2.5537
0.6500	0.0811	-1.9761	-0.4386	-0.6960	2.8618	-2.5705
0.6520	0.0797	-1.9704	-0.4438	-0.6952	2.8587	-2.5872
0.6540	0.0784	-1.9647	-0.4490	-0.6944	2.8555	-2.6040
0.6560	0.0770	-1.9590	-0.4542	-0.6937	2.8523	-2.6207
0.6580	0.0756	-1.9533	-0.4595	-0.6929	2.8491	-2.6374
0.6600	0.0742	-1.9476	-0.4648	-0.6921	2.8460	-2.6540
0.6620	0.0728	-1.9419	-0.4702	-0.6914	2.8428	-2.6707
0.6640	0.0714	-1.9362	-0.4755	-0.6906	2.8396	-2.6873
0.6660	0.0701	-1.9305	-0.4809	-0.6898	2.8364	-2.7039
0.6680	0.0687	-1.9249	-0.4864	-0.6890	2.8332	-2.7204
0.6700	0.0673	-1.9192	-0.4919	-0.6882	2.8300	-2.7370
0.6720	0.0659	-1.9136	-0.4974	-0.6875	2.8268	-2.7535
0.6740	0.0646	-1.9079	-0.5029	-0.6867	2.8236	-2.7700
0.6760	0.0632	-1.9023	-0.5085	-0.6859	2.8204	-2.7864
0.6780	0.0618	-1.8966	-0.5141	-0.6851	2.8172	-2.8029
0.6800	0.0604	-1.8910	-0.5197	-0.6843	2.8140	-2.8193
0.6820	0.0591	-1.8854	-0.5254	-0.6836	2.8108	-2.8357
0.6840	0.0577	-1.8798	-0.5311	-0.6828	2.8076	-2.8520
0.6860	0.0563	-1.8742	-0.5368	-0.6820	2.8043	-2.8683
0.6880	0.0550	-1.8686	-0.5426	-0.6812	2.8011	-2.8846
0.6900	0.0536	-1.8630	-0.5484	-0.6804	2.7979	-2.9009
0.6920	0.0523	-1.8574	-0.5542	-0.6796	2.7946	-2.9172
0.6940	0.0509	-1.8518	-0.5601	-0.6789	2.7914	-2.9334
0.6960	0.0496	-1.8462	-0.5660	-0.6781	2.7882	-2.9496
0.6980	0.0482	-1.8406	-0.5719	-0.6773	2.7849	-2.9658
0.7000	0.0468	-1.8351	-0.5779	-0.6765	2.7817	-2.9819
0.7020	0.0455	-1.8295	-0.5839	-0.6757	2.7784	-2.9980
0.7040	0.0441	-1.8240	-0.5899	-0.6749	2.7752	-3.0141
0.7060	0.0428	-1.8184	-0.5960	-0.6741	2.7719	-3.0302
0.7080	0.0414	-1.8129	-0.6021	-0.6733	2.7686	-3.0462
0.7100	0.0401	-1.8074	-0.6082	-0.6725	2.7654	-3.0622
0.7120	0.0388	-1.8018	-0.6144	-0.6717	2.7621	-3.0782
0.7140	0.0374	-1.7963	-0.6205	-0.6709	2.7588	-3.0942
0.7160	0.0361	-1.7908	-0.6268	-0.6701	2.7556	-3.1101
0.7180	0.0347	-1.7853	-0.6330	-0.6693	2.7523	-3.1260
0.7200	0.0334	-1.7798	-0.6393	-0.6685	2.7490	-3.1419
0.7220	0.0321	-1.7743	-0.6456	-0.6677	2.7457	-3.1577
0.7240	0.0307	-1.7688	-0.6520	-0.6669	2.7424	-3.1735
0.7260	0.0294	-1.7633	-0.6583	-0.6661	2.7391	-3.1893
